Game,Winner Move,LLM Move,Correct
3236,Bxa3#,Qf2#,False
3237,Qxb8#,Qxb8#,True
3238,Ra2#,Ra2#,True
3239,Rg2#,Qg3#,False
3240,Qag1#,Qh4#,False
3241,Ng4#,Qg4#,False
3242,Qe3#,Qe3#,True
3243,Rfxg1#,Rf8#,False
3244,Rxa4#,Ra8#,False
3245,Bxe4#,Bxe4#,True
3246,Nd5#,Qxh6#,False
3247,Qxb2#,Qxb2#,True
3248,Qxc1#,Qh7#,False
3249,Qxg7#,Qxg7#,True
3250,Ra2#,Ra2#,True
3251,Ba3#,Rb1#,False
3252,Qh7#,Qh7#,True
3253,Qf1#,Qf1#,True
3254,Qf7#,Qf7#,True
3255,Qb2#,Qb2#,True
3256,Qxf2#,Qxf2#,True
3257,Qh7#,Qh7#,True
3258,Nxf7#,Nxf7#,True
3259,Qxh7#,Qxh7#,True
3260,Rc1#,Rc1#,True
3261,Be6#,Qh7#,False
3262,Qxe7#,Qb8#,False
3263,Rf8#,Rf8#,True
3264,Qxd1#,Qxd1#,True
3265,Qxb5#,Qxb5#,True
3266,g4#,Qh4#,False
3267,Rh4#,Rh4#,True
3268,Qh7#,Qh7#,True
3269,Rxf1#,Rf8#,False
3270,Rh1#,Rh1#,True
3271,R3e6#,R3e6#,True
3272,Qxg6#,Qxg6#,True
3273,Rxc1#,Qc3#,False
3274,Rc8#,Qf7#,False
3275,Qg6#,Qh7#,False
3276,Qxb3#,Qxb3#,True
3277,Qhxh6#,Qh5#,False
3278,Qb1#,Qb1#,True
3279,Ra1#,Ra1#,True
3280,Qb6#,Qb6#,True
3281,Qh7#,Qh7#,True
3282,Qc4#,Qc6#,False
3283,Qa8#,Qa8#,True
3284,Qxb8#,Qxb8#,True
3285,Rb1#,Rb1#,True
3286,Qg7#,Qg7#,True
3287,Qxg2#,Qxg2#,True
3288,Rc1#,Rc1#,True
3289,Qa6#,Qa6#,True
3290,Qxh3#,Qh4#,False
3291,Rxc1#,Rxc1#,True
3292,Qe1#,Qe1#,True
3293,Qb5#,Qb5#,True
3294,Qb7#,Qb7#,True
3295,Rxa8#,Rxa8#,True
3296,e2#,e2#,True
3297,Rf2#,Rf2#,True
3298,Qxg7#,Qxg7#,True
3299,Qf5#,Qh5#,False
3300,Qe3#,Qe3#,True
3301,Rxd8#,Qxg7#,False
3302,Qf4#,Qf4#,True
3303,Ra1#,Ra1#,True
3304,Qf3#,Qf3#,True
3305,Re1#,Re1#,True
3306,Qxh2#,Qxh2#,True
3307,Qxg2#,Qxg3#,False
3308,Qf2#,Qf2#,True
3309,Qxg6#,Qxg6#,True
3310,Rf7#,Qf6#,False
3311,Qxh4#,Qxh4#,True
3312,Ng3#,Ng3#,True
3313,Qxf8#,Qxf8#,True
3314,Qxh7#,Qxh7#,True
3315,Re1#,Re1#,True
3316,Qf1#,Qf1#,True
3317,Qg2#,Qg1#,False
3318,Qg8#,Qg8#,True
3319,Qg7#,Qh8#,False
3320,Qxh7#,Qxh7#,True
3321,Qh7#,Qh7#,True
3322,Rxg7#,Rxg7#,True
3323,Re1#,Re1#,True
3324,Qh8#,Qh8#,True
3325,Qd5#,Qd5#,True
3326,b4#,Qc8#,False
3327,Qh1#,Qh1#,True
3328,Qxh6#,Qh4#,False
3329,Rxh5#,Qh2#,False
3330,Rdg7#,Rh8#,False
3331,Qg8#,Qg8#,True
3332,Rxf7#,Rxf7#,True
3333,Qxf2#,Qh8#,False
3334,Rb1#,Rb1#,True
3335,Rxc8#,Rxc8#,True
3336,Bf4#,Qf4#,False
3337,Re8#,Re8#,True
3338,Re1#,Re1#,True
3339,Rc1#,Rc1#,True
3340,Qxd1#,Qd1#,False
3341,Rxg6#,Qf7#,False
3342,Qxh2#,Qh8#,False
3343,Rxd1#,Qd3#,False
3344,Qh2#,Qh2#,True
3345,Qe3#,Qe3#,True
3346,Qxe1#,Qxe1#,True
3347,Qxg3#,Qxg3#,True
3348,Qg3#,Qxf2#,False
3349,Qxg7#,Qxg7#,True
3350,Nf5#,Nf5#,True
3351,Bb5#,Bb5#,True
3352,Qb8#,Qb8#,True
3353,Qxd4#,Qxd4#,True
3354,Rf3#,Rf3#,True
3355,Qf6#,Qf6#,True
3356,Qxe8#,Qf8#,False
3357,Qb5#,Qb5#,True
3358,Ra8#,Ra8#,True
3359,Qxg7#,Qxg7#,True
3360,Rf8#,Rf8#,True
3361,Rg1#,Rg1#,True
3362,Qd7#,Qd7#,True
3363,Qf1#,Qf1#,True
3364,Rxh7#,Rxh7#,True
3365,Qf4#,Qf4#,True
3366,Qh2#,Qh2#,True
3367,Qxf3#,Qxf3#,True
3368,Rxe8#,Rxe8#,True
3369,Qxf7#,Qxf7#,True
3370,Qb5#,Qb5#,True
3371,Qca7#,Qa5#,False
3372,Qxf7#,Qxf7#,True
3373,Qxf2#,Qxf2#,True
3374,Qxg7#,Qxg7#,True
3375,c8=Q#,Qc8#,False
3376,h5#,Rd8#,False
3377,Nd4#,Qa8#,False
3378,Re8#,Re8#,True
3379,Qh6#,Qh6#,True
3380,Ng2#,Ng2#,True
3381,Qh7#,Qh7#,True
3382,Qh8#,Qh8#,True
3383,Qh2#,Qh2#,True
3384,Qxf2#,Qxf2#,True
3385,Ra4#,Ra1#,False
3386,Qh7#,Qh7#,True
3387,Qxd8#,Qxd8#,True
3388,Qf7#,Qf7#,True
3389,Bc5#,Bc5#,True
3390,Nd2#,Qh4#,False
3391,Qe2#,Qe2#,True
3392,Qf7#,Qh7#,False
3393,Qg7#,Qg7#,True
3394,Rxh7#,Rxh7#,True
3395,Rg8#,Qh8#,False
3396,Qxf2#,Qxf2#,True
3397,Nh6#,Qh8#,False
3398,Ra2#,Ra2#,True
3399,Qxf8#,Qxf8#,True
3400,Qxf2#,Qxf2#,True
3401,Qe7#,Qh5#,False
3402,Qxg7#,Qxg7#,True
3403,Ra2#,Ra2#,True
3404,Nd4#,Nd4#,True
3405,Rxh7#,Rxh7#,True
3406,Rg7#,Qh7#,False
3407,Ra8#,Rh6#,False
3408,Qxd8#,Qxd8#,True
3409,Qa8#,Qa8#,True
3410,Qxf7#,Qxf7#,True
3411,Rxd1#,Rf1#,False
3412,Rd4#,Rd8#,False
3413,Qxa6#,Qxa6#,True
3414,Ba3#,Qe6#,False
3415,Qxe1#,Qxe1#,True
3416,Rh5#,Rh5#,True
3417,Qg3#,Qg3#,True
3418,Rh2#,Rh2#,True
3419,Qxg2#,Qxg2#,True
3420,Rd1#,Rd1#,True
3421,Qxg2#,Qxg2#,True
3422,Rf8#,Rf8#,True
3423,Qxg7#,Qxg7#,True
3424,Rf1#,Qf1#,False
3425,Rxd7#,Qh3#,False
3426,Rxc1#,Rxc1#,True
3427,Rf1#,Rf1#,True
3428,Rxf8#,Rxf8#,True
3429,Qb7#,Qh7#,False
3430,Re7#,Rg6#,False
3431,Qc7#,Qc8#,False
3432,Rf1#,Rf1#,True
3433,Nxg6#,Qh7#,False
3434,Rd1#,Rd1#,True
3435,Qe2#,Qe5#,False
3436,Be5#,Qa8#,False
3437,Rdg2#,Rdg2#,True
3438,Rc1#,Qc7#,False
3439,Qf7#,Qh7#,False
3440,Rxh3#,Rxh3#,True
3441,Qd8#,Qd8#,True
3442,Qe7#,Qh7#,False
3443,Qxf7#,Qxf7#,True
3444,h5#,Qh5#,False
3445,Qf1#,Qf1#,True
3446,R1h7#,R1h7#,True
3447,Qh2#,Qh2#,True
3448,e1=Q#,e1=Q#,True
3449,Qb8#,Qb8#,True
3450,Rh8#,Rh8#,True
3451,Raf2#,Rgf2#,False
3452,Rd1#,Qd2#,False
3453,Qxf8#,Qxf8#,True
3454,Nf2#,Nf2#,True
3455,Re1#,Qh1#,False
3456,Qh6#,Qh6#,True
3457,Qxf7#,Qxf7#,True
3458,Rh3#,Rh3#,True
3459,Qxg2#,Qxg2#,True
3460,Bd3#,Qe4#,False
3461,Rg5#,Qg7#,False
3462,Qxg2#,Qxg2#,True
3463,Rhxh2#,Rg8#,False
3464,Ra8#,Ra8#,True
3465,Qxh7#,Qxh7#,True
3466,Qxf7#,Qxf7#,True
3467,Qxd2#,Qd4#,False
3468,Qxh2#,Qxh2#,True
3469,Qd7#,Qd7#,True
3470,Rh3#,Rh3#,True
3471,Qd6#,Qd6#,True
3472,Qxd1#,Qxd1#,True
3473,Qxg2#,Qh4#,False
3474,Qd3#,Qd3#,True
3475,Rxf1#,Rxf1#,True
3476,Qg2#,Qg2#,True
3477,Re8#,Qf8#,False
3478,Rh6#,Qh3#,False
3479,Rd8#,Rd8#,True
3480,Qd1#,Qd1#,True
3481,Rd2#,Rd2#,True
3482,Qxg7#,Qxh5#,False
3483,Qf1#,Qf1#,True
3484,Qxe1#,Qe1#,False
3485,Qxh2#,Qxh2#,True
3486,Rxe8#,Rxe8#,True
3487,Qd8#,Qd8#,True
3488,Rd1#,Qh2#,False
3489,Qd1#,Qd1#,True
3490,Qxh2#,Qxh2#,True
3491,Qxg7#,Qxg7#,True
3492,g4#,Qf8#,False
3493,Qg1#,Qg1#,True
3494,Rag2#,Rhb2#,False
3495,Qb7#,Qb7#,True
3496,Rh1#,Rh1#,True
3497,Rg8#,Rg8#,True
3498,Qxh2#,Qxh2#,True
3499,Re1#,Re1#,True
3500,Qe2#,Qe2#,True

Final Score,2481/3500,70.88571428571429%
